Run #,Timestamp,Confidence,Label
252,2025-04-08 14:49:27,61.53,Unknown
253,2025-04-08 14:49:27,62.82,Unknown
254,2025-04-08 14:49:27,62.9,Unknown
255,2025-04-08 14:49:27,64.66,Unknown
256,2025-04-08 14:49:27,64.52,Unknown
257,2025-04-08 14:49:27,63.98,Unknown
258,2025-04-08 14:49:27,62.92,Unknown
259,2025-04-08 14:49:28,64.43,Unknown
260,2025-04-08 14:49:28,64.84,Unknown
261,2025-04-08 14:49:28,63.23,Unknown
262,2025-04-08 14:49:28,63.79,Unknown
263,2025-04-08 14:49:28,63.28,Unknown
264,2025-04-08 14:49:28,66.45,Unknown
265,2025-04-08 14:49:28,64.14,Unknown
266,2025-04-08 14:49:28,65.3,Unknown
267,2025-04-08 14:49:28,64.15,Unknown
268,2025-04-08 14:49:28,64.54,Unknown
269,2025-04-08 14:49:28,62.25,Unknown
270,2025-04-08 14:49:28,62.43,Unknown
271,2025-04-08 14:49:28,61.81,Unknown
272,2025-04-08 14:49:28,60.29,Unknown
273,2025-04-08 14:49:28,62.36,Unknown
274,2025-04-08 14:49:28,62.08,Unknown
275,2025-04-08 14:49:28,62.38,Unknown
276,2025-04-08 14:49:28,62.33,Unknown
277,2025-04-08 14:49:29,64.12,Unknown
278,2025-04-08 14:49:29,65.6,Unknown
279,2025-04-08 14:49:29,63.11,Unknown
280,2025-04-08 14:49:29,64.16,Unknown
281,2025-04-08 14:49:29,66.11,Unknown
282,2025-04-08 14:49:29,62.76,Unknown
283,2025-04-08 14:49:29,63.16,Unknown
284,2025-04-08 14:49:29,61.5,Unknown
285,2025-04-08 14:49:29,61.93,Unknown
286,2025-04-08 14:49:29,62.6,Unknown
287,2025-04-08 14:49:29,62.21,Unknown
288,2025-04-08 14:49:29,61.76,Unknown
289,2025-04-08 14:49:29,62.49,Unknown
290,2025-04-08 14:49:29,60.32,Unknown
291,2025-04-08 14:49:29,60.91,Unknown
292,2025-04-08 14:49:29,58.61,Unknown
293,2025-04-08 14:49:29,60.19,Unknown
294,2025-04-08 14:49:29,59.86,Unknown
295,2025-04-08 14:49:29,57.75,Unknown
296,2025-04-08 14:49:29,59.52,Unknown
297,2025-04-08 14:49:30,61.25,Unknown
298,2025-04-08 14:49:30,61.16,Unknown
299,2025-04-08 14:49:30,58.69,Unknown
300,2025-04-08 14:49:30,59.34,Unknown
301,2025-04-08 14:49:30,59.84,Unknown
302,2025-04-08 14:49:30,62.78,Unknown
303,2025-04-08 14:49:30,61.55,Unknown
304,2025-04-08 14:49:30,59.66,Unknown
305,2025-04-08 14:49:30,58.84,Unknown
306,2025-04-08 14:49:30,60.36,Unknown
307,2025-04-08 14:49:30,62.78,Unknown
308,2025-04-08 14:49:30,63.71,Unknown
309,2025-04-08 14:49:30,61.02,Unknown
310,2025-04-08 14:49:30,60.66,Unknown
311,2025-04-08 14:49:30,56.6,Unknown
312,2025-04-08 14:49:30,58.06,Unknown
313,2025-04-08 14:49:30,59.66,Unknown
