Run #,Timestamp,Confidence,Label
358,2025-04-07 15:34:57,77.53,Unknown
359,2025-04-07 15:34:57,81.0,Unknown
360,2025-04-07 15:34:57,77.7,Unknown
361,2025-04-07 15:34:57,72.78,Unknown
362,2025-04-07 15:34:57,72.46,Unknown
363,2025-04-07 15:34:57,71.83,Unknown
364,2025-04-07 15:34:57,72.63,Unknown
365,2025-04-07 15:34:58,72.23,Unknown
366,2025-04-07 15:34:58,68.22,Unknown
367,2025-04-07 15:34:58,67.41,Unknown
368,2025-04-07 15:34:58,67.05,Unknown
369,2025-04-07 15:34:58,66.8,Unknown
370,2025-04-07 15:34:58,67.2,Unknown
371,2025-04-07 15:34:58,64.61,Unknown
372,2025-04-07 15:34:58,71.49,Unknown
373,2025-04-07 15:34:58,67.3,Unknown
374,2025-04-07 15:34:58,67.06,Unknown
375,2025-04-07 15:34:58,65.25,Unknown
376,2025-04-07 15:34:58,70.22,Unknown
377,2025-04-07 15:34:58,69.08,Unknown
378,2025-04-07 15:34:58,67.95,Unknown
379,2025-04-07 15:34:58,65.48,Unknown
380,2025-04-07 15:34:58,65.82,Unknown
381,2025-04-07 15:34:58,64.39,Unknown
382,2025-04-07 15:34:58,62.06,Unknown
383,2025-04-07 15:34:58,67.93,Unknown
384,2025-04-07 15:34:58,68.1,Unknown
385,2025-04-07 15:34:58,68.36,Unknown
386,2025-04-07 15:34:58,68.05,Unknown
387,2025-04-07 15:34:58,67.26,Unknown
388,2025-04-07 15:34:58,64.79,Unknown
389,2025-04-07 15:34:58,63.62,Unknown
390,2025-04-07 15:34:58,63.56,Unknown
391,2025-04-07 15:34:58,63.07,Unknown
392,2025-04-07 15:34:58,65.35,Unknown
393,2025-04-07 15:34:58,67.37,Unknown
394,2025-04-07 15:34:59,63.78,Unknown
395,2025-04-07 15:34:59,64.28,Unknown
396,2025-04-07 15:34:59,64.12,Unknown
397,2025-04-07 15:34:59,64.21,Unknown
398,2025-04-07 15:34:59,69.23,Unknown
399,2025-04-07 15:34:59,67.69,Unknown
400,2025-04-07 15:34:59,63.88,Unknown
401,2025-04-07 15:34:59,68.72,Unknown
402,2025-04-07 15:34:59,66.18,Unknown
403,2025-04-07 15:34:59,68.6,Unknown
404,2025-04-07 15:34:59,69.5,Unknown
405,2025-04-07 15:34:59,67.14,Unknown
406,2025-04-07 15:34:59,67.69,Unknown
407,2025-04-07 15:34:59,67.81,Unknown
408,2025-04-07 15:34:59,67.36,Unknown
409,2025-04-07 15:34:59,70.2,Unknown
410,2025-04-07 15:34:59,68.98,Unknown
411,2025-04-07 15:34:59,68.53,Unknown
412,2025-04-07 15:34:59,69.68,Unknown
413,2025-04-07 15:34:59,69.95,Unknown
414,2025-04-07 15:34:59,66.46,Unknown
415,2025-04-07 15:34:59,68.38,Unknown
416,2025-04-07 15:34:59,68.33,Unknown
417,2025-04-07 15:34:59,69.99,Unknown
418,2025-04-07 15:34:59,66.94,Unknown
419,2025-04-07 15:34:59,69.24,Unknown
420,2025-04-07 15:34:59,69.97,Unknown
421,2025-04-07 15:34:59,67.75,Unknown
422,2025-04-07 15:34:59,67.59,Unknown
423,2025-04-07 15:34:59,66.97,Unknown
424,2025-04-07 15:34:59,68.49,Unknown
425,2025-04-07 15:35:00,66.46,Unknown
426,2025-04-07 15:35:00,68.06,Unknown
427,2025-04-07 15:35:00,75.83,Unknown
428,2025-04-07 15:35:00,72.97,Unknown
429,2025-04-07 15:35:00,73.36,Unknown
430,2025-04-07 15:35:00,74.53,Unknown
431,2025-04-07 15:35:00,73.63,Unknown
432,2025-04-07 15:35:00,73.74,Unknown
433,2025-04-07 15:35:00,71.21,Unknown
434,2025-04-07 15:35:00,68.95,Unknown
435,2025-04-07 15:35:00,74.23,Unknown
436,2025-04-07 15:35:00,69.06,Unknown
437,2025-04-07 15:35:00,71.44,Unknown
438,2025-04-07 15:35:00,70.82,Unknown
439,2025-04-07 15:35:00,69.97,Unknown
440,2025-04-07 15:35:00,69.22,Unknown
441,2025-04-07 15:35:00,68.75,Unknown
442,2025-04-07 15:35:00,70.11,Unknown
443,2025-04-07 15:35:01,71.82,Unknown
444,2025-04-07 15:35:01,69.92,Unknown
445,2025-04-07 15:35:01,69.1,Unknown
446,2025-04-07 15:35:01,72.98,Unknown
447,2025-04-07 15:35:01,69.37,Unknown
448,2025-04-07 15:35:01,70.57,Unknown
449,2025-04-07 15:35:01,70.37,Unknown
450,2025-04-07 15:35:01,69.62,Unknown
451,2025-04-07 15:35:01,69.52,Unknown
452,2025-04-07 15:35:01,67.22,Unknown
453,2025-04-07 15:35:01,68.79,Unknown
454,2025-04-07 15:35:01,70.35,Unknown
455,2025-04-07 15:35:01,69.29,Unknown
456,2025-04-07 15:35:01,68.22,Unknown
457,2025-04-07 15:35:01,67.82,Unknown
458,2025-04-07 15:35:01,66.66,Unknown
459,2025-04-07 15:35:01,68.23,Unknown
460,2025-04-07 15:35:01,68.57,Unknown
461,2025-04-07 15:35:01,65.3,Unknown
462,2025-04-07 15:35:01,62.51,Unknown
463,2025-04-07 15:35:01,64.91,Unknown
464,2025-04-07 15:35:01,62.19,Unknown
465,2025-04-07 15:35:01,62.97,Unknown
466,2025-04-07 15:35:02,63.29,Unknown
467,2025-04-07 15:35:02,61.99,Unknown
468,2025-04-07 15:35:02,61.37,Unknown
469,2025-04-07 15:35:02,61.71,Unknown
470,2025-04-07 15:35:02,62.23,Unknown
471,2025-04-07 15:35:02,61.41,Unknown
472,2025-04-07 15:35:02,61.24,Unknown
473,2025-04-07 15:35:02,61.61,Unknown
474,2025-04-07 15:35:02,61.34,Unknown
475,2025-04-07 15:35:02,61.1,Unknown
476,2025-04-07 15:35:02,106.75,Unknown
477,2025-04-07 15:35:03,61.34,Unknown
478,2025-04-07 15:35:03,59.95,Unknown
479,2025-04-07 15:35:03,63.63,Unknown
480,2025-04-07 15:35:03,63.85,Unknown
481,2025-04-07 15:35:03,64.26,Unknown
482,2025-04-07 15:35:03,65.08,Unknown
483,2025-04-07 15:35:03,62.36,Unknown
484,2025-04-07 15:35:03,65.65,Unknown
485,2025-04-07 15:35:03,66.65,Unknown
486,2025-04-07 15:35:03,62.4,Unknown
487,2025-04-07 15:35:03,60.13,Unknown
488,2025-04-07 15:35:03,61.98,Unknown
489,2025-04-07 15:35:03,63.45,Unknown
490,2025-04-07 15:35:03,63.73,Unknown
491,2025-04-07 15:35:03,62.11,Unknown
492,2025-04-07 15:35:03,59.69,Unknown
493,2025-04-07 15:35:03,61.49,Unknown
494,2025-04-07 15:35:03,60.65,Unknown
495,2025-04-07 15:35:03,61.2,Unknown
496,2025-04-07 15:35:03,62.18,Unknown
497,2025-04-07 15:35:03,61.08,Unknown
498,2025-04-07 15:35:03,61.61,Unknown
499,2025-04-07 15:35:03,60.73,Unknown
500,2025-04-07 15:35:03,61.65,Unknown
501,2025-04-07 15:35:03,62.57,Unknown
502,2025-04-07 15:35:03,62.1,Unknown
503,2025-04-07 15:35:03,63.31,Unknown
504,2025-04-07 15:35:03,61.53,Unknown
505,2025-04-07 15:35:04,64.09,Unknown
506,2025-04-07 15:35:04,63.3,Unknown
507,2025-04-07 15:35:04,63.21,Unknown
508,2025-04-07 15:35:04,62.35,Unknown
509,2025-04-07 15:35:04,63.19,Unknown
510,2025-04-07 15:35:04,62.51,Unknown
511,2025-04-07 15:35:04,64.54,Unknown
512,2025-04-07 15:35:04,64.51,Unknown
513,2025-04-07 15:35:04,64.97,Unknown
514,2025-04-07 15:35:04,64.68,Unknown
515,2025-04-07 15:35:04,62.82,Unknown
516,2025-04-07 15:35:04,64.2,Unknown
517,2025-04-07 15:35:04,64.84,Unknown
518,2025-04-07 15:35:04,63.61,Unknown
519,2025-04-07 15:35:04,62.17,Unknown
520,2025-04-07 15:35:04,63.2,Unknown
521,2025-04-07 15:35:04,61.92,Unknown
522,2025-04-07 15:35:04,62.92,Unknown
523,2025-04-07 15:35:04,62.15,Unknown
524,2025-04-07 15:35:04,60.98,Unknown
525,2025-04-07 15:35:04,63.42,Unknown
